"time", "x1", "y1", "z1", "x2", "y2", "z2"
574,0.003,-0.941,-0.457,-0.157,0.107,0.759
579,0.012,-0.915,-0.438,-0.240,0.058,0.980
584,0.010,-0.907,-0.434,-0.029,0.125,0.911
589,0.005,-0.925,-0.461,-0.093,-0.158,1.091
594,-0.001,-0.944,-0.448,-0.019,-0.240,1.137
599,0.005,-0.915,-0.434,-0.067,-0.067,1.091
604,0.007,-0.920,-0.439,-0.113,0.023,1.040
609,0.007,-0.917,-0.450,-0.176,0.104,0.942
614,0.000,-0.934,-0.442,-0.188,-0.086,1.010
619,0.005,-0.923,-0.435,-0.171,-0.067,0.934
624,0.004,-0.925,-0.436,-0.181,-0.158,1.037
629,0.003,-0.923,-0.445,-0.164,-0.001,0.969
634,0.003,-0.918,-0.434,-0.125,0.006,1.072
639,0.006,-0.918,-0.435,-0.058,0.047,1.045
644,0.004,-0.925,-0.441,-0.081,-0.090,1.115
649,0.002,-0.937,-0.451,-0.128,-0.123,1.049
654,0.005,-0.920,-0.433,-0.176,-0.074,1.028
659,0.006,-0.913,-0.437,-0.168,0.026,0.949
664,0.003,-0.917,-0.439,-0.161,0.023,0.989
669,0.003,-0.929,-0.449,-0.153,-0.060,1.001
674,0.002,-0.922,-0.433,-0.137,-0.091,1.036
679,0.007,-0.922,-0.439,-0.114,-0.078,1.038
684,0.005,-0.923,-0.446,-0.116,-0.017,1.061
689,0.005,-0.930,-0.450,-0.117,-0.022,1.054
694,0.004,-0.923,-0.438,-0.134,-0.031,1.042
699,0.007,-0.916,-0.439,-0.145,-0.065,1.006
704,0.003,-0.920,-0.449,-0.159,-0.070,1.003
709,0.005,-0.926,-0.448,-0.162,-0.043,1.004
714,0.002,-0.923,-0.443,-0.151,-0.011,1.010
719,0.006,-0.921,-0.442,-0.129,-0.030,1.018
724,0.004,-0.917,-0.446,-0.125,-0.065,1.044
729,0.001,-0.921,-0.445,-0.120,-0.077,1.051
734,0.006,-0.927,-0.442,-0.121,-0.048,1.043
739,0.004,-0.921,-0.440,-0.135,-0.015,1.019
744,0.006,-0.921,-0.444,-0.148,-0.028,1.015
749,0.002,-0.924,-0.442,-0.154,-0.056,1.012
754,0.003,-0.922,-0.433,-0.153,-0.067,1.018
759,0.005,-0.921,-0.442,-0.131,-0.047,1.018
764,0.005,-0.924,-0.444,-0.138,-0.028,1.023
769,0.005,-0.920,-0.443,-0.134,-0.024,1.026
774,0.003,-0.923,-0.441,-0.127,-0.045,1.037
779,-0.001,-0.925,-0.442,-0.132,-0.064,1.038
784,0.003,-0.924,-0.442,-0.138,-0.063,1.031
789,0.004,-0.921,-0.439,-0.144,-0.036,1.014
794,0.007,-0.923,-0.440,-0.147,-0.016,1.012
799,0.008,-0.909,-0.430,-2.000,-0.786,1.402
804,0.003,-0.983,-0.500,-0.150,0.463,0.288
809,0.007,-0.871,-0.385,-0.353,-0.316,1.211
814,0.008,-0.917,-0.448,-0.135,0.156,0.548
819,0.005,-0.913,-0.427,-0.345,-0.237,1.250
824,0.007,-0.959,-0.466,-0.126,-0.002,0.900
829,0.011,-0.901,-0.415,-0.169,0.055,1.271
834,0.005,-0.928,-0.454,-0.099,-0.143,0.935
839,0.005,-0.917,-0.440,-0.188,-0.066,1.086
844,0.002,-0.951,-0.458,-0.202,-0.204,0.895
849,0.007,-0.900,-0.416,-0.221,0.097,0.978
854,0.004,-0.925,-0.454,-0.201,-0.000,0.884
859,0.009,-0.908,-0.438,-0.147,0.037,1.080
864,0.004,-0.933,-0.447,-0.075,-0.131,1.043
869,0.006,-0.924,-0.433,-0.062,-0.105,1.181
874,0.006,-0.931,-0.453,-0.101,-0.077,1.039
879,0.007,-0.917,-0.444,-0.149,0.006,1.085
884,0.003,-0.918,-0.440,-0.150,0.040,0.938
889,0.005,-0.913,-0.437,-0.166,-0.038,1.015
894,0.006,-0.932,-0.448,-0.174,-0.093,0.947
899,0.003,-0.931,-0.444,-0.181,-0.120,1.042
904,0.007,-0.921,-0.435,-0.134,-0.003,0.978
909,0.006,-0.913,-0.436,-0.102,0.011,1.068
914,0.003,-0.921,-0.447,-0.089,-0.008,1.052
919,0.004,-0.927,-0.443,-0.115,-0.095,1.086
924,0.006,-0.917,-0.434,-0.139,-0.087,1.017
929,0.005,-0.919,-0.440,-0.154,-0.055,1.015
934,0.007,-0.923,-0.447,-0.166,-0.006,0.986
939,0.001,-0.927,-0.449,-0.156,-0.009,1.005
944,0.007,-0.919,-0.434,-0.146,-0.038,0.998
949,0.005,-0.918,-0.435,-0.126,-0.071,1.026
954,0.004,-0.925,-0.443,-0.122,-0.070,1.046
959,0.001,-0.929,-0.440,-0.120,-0.035,1.059
964,0.006,-0.924,-0.440,-0.125,-0.019,1.041
969,0.006,-0.917,-0.440,-0.131,-0.034,1.024
974,0.003,-0.921,-0.440,-0.152,-0.064,1.017
979,0.002,-0.927,-0.444,-0.151,-0.061,1.013
984,0.006,-0.921,-0.439,-0.150,-0.036,1.005
989,0.006,-0.924,-0.443,-0.144,-0.022,1.013
994,0.003,-0.926,-0.442,-0.137,-0.039,1.032
999,0.007,-0.921,-0.441,-0.128,-0.063,1.043
1004,0.005,-0.921,-0.440,-0.121,-0.062,1.047
1009,0.009,-0.923,-0.442,-0.133,-0.043,1.032
1014,0.007,-0.922,-0.446,-0.140,-0.028,1.025
1019,0.007,-0.920,-0.445,-0.148,-0.037,1.011
1024,0.007,-0.924,-0.446,-0.148,-0.048,1.014
1029,0.003,-0.922,-0.446,-0.144,-0.060,1.019
1034,0.007,-0.922,-0.446,2.000,1.234,-0.187
1039,0.013,-0.912,-0.431,-0.469,0.156,1.153
1044,0.001,-0.979,-0.492,-0.202,0.190,0.932
1049,0.011,-0.872,-0.385,-0.035,0.087,1.328
1054,0.004,-0.934,-0.453,-0.060,-0.378,1.197
1059,-0.005,-0.917,-0.425,-0.062,-0.082,1.319
1064,0.000,-0.962,-0.464,-0.149,-0.098,1.038
1069,0.009,-0.893,-0.407,-0.179,0.296,1.017
1074,-0.002,-0.932,-0.454,-0.217,-0.081,0.836
1079,0.002,-0.915,-0.430,-0.229,-0.066,1.006
1084,0.000,-0.951,-0.449,-0.171,-0.228,0.889
1089,0.002,-0.900,-0.408,-0.122,0.012,1.072
1094,0.004,-0.929,-0.458,-0.084,0.027,0.963
1099,0.006,-0.912,-0.436,-0.060,0.027,1.181
1104,0.002,-0.938,-0.446,-0.045,-0.072,1.041
1109,0.005,-0.919,-0.428,-0.108,-0.143,1.153
1114,0.007,-0.932,-0.453,-0.167,-0.081,0.941
1119,0.007,-0.913,-0.443,-0.225,-0.021,1.016
1124,0.009,-0.916,-0.442,-0.182,0.066,0.863
1129,0.011,-0.909,-0.439,-0.160,-0.049,1.044
1134,0.005,-0.935,-0.457,-0.128,-0.091,0.991
1139,0.003,-0.926,-0.447,-0.119,-0.128,1.118
1144,0.008,-0.919,-0.440,-0.090,-0.007,1.021
1149,0.012,-0.912,-0.444,-0.104,0.000,1.091
1154,0.011,-0.921,-0.454,-0.131,-0.032,1.018
1159,0.002,-0.921,-0.441,-0.159,-0.098,1.039
1164,0.009,-0.920,-0.439,-0.164,-0.080,0.969
1169,0.008,-0.917,-0.447,-0.162,-0.041,1.003
1174,0.002,-0.925,-0.452,-0.159,-0.005,0.986
1179,0.004,-0.922,-0.449,-0.143,-0.028,1.026
1184,0.003,-0.917,-0.434,-0.114,-0.069,1.034
1189,0.006,-0.920,-0.443,-0.105,-0.089,1.068
1194,0.002,-0.928,-0.448,-0.110,-0.057,1.056
1199,0.003,-0.928,-0.442,-0.136,-0.008,1.033
1204,0.008,-0.918,-0.440,-0.154,-0.002,1.000
1209,0.004,-0.919,-0.439,-0.162,-0.048,1.001
