"time", "x1", "y1", "z1", "x2", "y2", "z2"
274,0.041,-0.016,1.011,0.026,0.000,1.024
276,0.032,-0.038,0.987,0.021,-0.001,1.021
278,0.043,-0.016,1.015,0.010,-0.003,1.040
280,0.060,-0.048,0.995,0.003,-0.030,1.035
282,0.081,-0.067,1.000,-0.000,-0.020,1.059
284,0.091,-0.091,0.999,-0.008,-0.047,1.049
286,0.092,-0.120,0.984,-0.021,-0.057,1.049
288,0.087,-0.097,1.004,-0.020,-0.057,1.050
290,0.091,-0.116,0.983,-0.008,-0.070,1.044
292,0.095,-0.097,1.005,-0.012,-0.044,1.065
294,0.084,-0.094,1.001,-0.003,-0.046,1.044
296,0.068,-0.087,0.998,0.008,-0.022,1.049
298,0.062,-0.044,1.019,0.009,-0.012,1.042
300,0.048,-0.044,0.995,0.016,-0.006,1.031
302,0.047,-0.013,1.017,0.016,0.008,1.045
304,0.047,-0.027,0.996,0.025,-0.000,1.030
306,0.052,-0.034,1.007,0.022,0.009,1.044
308,0.049,-0.029,1.009,0.013,-0.008,1.032
310,0.053,-0.054,0.995,0.010,-0.022,1.032
312,0.069,-0.047,1.006,-0.000,-0.022,1.042
314,0.080,-0.083,0.986,-0.007,-0.045,1.033
316,0.088,-0.085,0.994,-0.011,-0.042,1.051
318,0.056,0.288,1.089,0.008,0.119,1.015
320,0.158,0.319,1.158,-0.022,0.148,1.035
322,0.206,-0.186,0.912,-0.057,0.109,1.129
324,0.090,-0.388,0.881,-0.025,-0.062,1.038
326,0.017,-0.128,0.958,-0.034,-0.147,1.009
328,0.064,0.274,1.115,-0.042,-0.161,1.030
330,0.103,0.038,0.992,0.039,-0.138,1.038
332,0.112,-0.324,0.934,0.047,0.018,1.105
334,-0.002,-0.528,0.894,0.038,-0.033,0.995
336,-0.069,-0.383,0.955,0.023,-0.076,1.002
338,-0.040,0.004,1.111,0.048,-0.142,1.042
340,0.027,0.070,1.041,0.056,-0.145,1.040
342,0.055,-0.003,1.021,0.021,-0.013,1.073
344,0.043,-0.224,0.894,0.037,0.010,1.008
346,0.039,-0.224,0.936,0.017,0.061,1.035
