"time", "x1", "y1", "z1", "x2", "y2", "z2"
16156,0.180,0.025,0.968,-0.048,0.070,-1.069
16161,0.372,-0.023,0.952,-0.188,0.042,-1.087
16166,0.397,-0.071,0.987,-0.257,-0.001,-1.116
16171,0.155,-0.142,1.000,-0.105,-0.060,-1.089
16176,-0.043,-0.168,1.010,0.070,-0.121,-1.043
16181,-0.201,-0.137,0.990,0.209,-0.134,-0.984
16186,-0.234,-0.072,1.015,0.256,-0.062,-0.963
16191,-0.076,0.011,1.016,0.119,0.030,-0.968
16196,0.195,0.030,0.985,-0.084,0.054,-1.031
16201,0.354,0.002,0.980,-0.252,0.048,-1.104
16206,0.360,-0.074,0.988,-0.252,0.012,-1.120
16211,0.226,-0.136,0.983,-0.073,-0.035,-1.086
16216,0.017,-0.164,1.016,0.111,-0.094,-1.053
16221,-0.154,-0.139,1.041,0.214,-0.144,-1.015
16226,-0.221,-0.078,0.996,0.223,-0.112,-0.967
16231,-0.149,-0.002,0.962,0.080,-0.009,-0.986
16236,0.045,0.041,0.928,-0.091,0.049,-1.008
16241,0.332,0.000,0.936,-0.168,0.066,-1.041
16246,0.431,-0.078,0.977,-0.228,0.053,-1.155
16251,0.278,-0.146,1.052,-0.085,-0.023,-1.122
16256,-0.007,-0.165,1.088,0.055,-0.066,-1.107
16261,-0.179,-0.116,1.058,0.174,-0.127,-1.016
16266,-0.234,-0.053,1.027,0.205,-0.110,-0.938
16271,-0.135,0.002,0.994,0.115,0.001,-0.952
16276,0.095,0.042,0.950,0.031,0.058,-0.973
16281,0.288,0.004,0.947,-0.151,0.069,-1.092
16286,0.398,-0.066,0.986,-0.200,0.042,-1.144
16291,0.272,-0.121,1.032,-0.132,-0.029,-1.132
16296,0.027,-0.155,1.058,0.001,-0.084,-1.081
16301,-0.186,-0.136,1.042,0.153,-0.126,-1.012
16306,-0.267,-0.058,1.008,0.225,-0.113,-0.944
16311,-0.146,0.002,0.977,0.164,-0.006,-0.931
16316,0.104,0.016,0.944,0.034,0.061,-0.973
16321,0.319,-0.011,0.942,-0.130,0.054,-1.047
16326,0.395,-0.075,0.918,-0.232,0.037,-1.161
16331,0.336,-0.148,1.000,-0.193,-0.034,-1.145
16336,0.052,-0.158,1.083,-0.044,-0.081,-1.085
16341,-0.146,-0.118,1.110,0.156,-0.123,-1.007
16346,-0.282,-0.070,1.038,0.240,-0.112,-0.966
16351,-0.200,-0.005,0.963,0.208,-0.019,-0.989
16356,0.015,0.011,0.940,0.046,0.052,-1.000
16361,0.287,-0.003,0.947,-0.166,0.057,-1.044
16366,0.449,-0.076,0.963,-0.241,0.036,-1.109
16371,0.380,-0.129,1.018,-0.194,-0.028,-1.093
16376,0.102,-0.166,1.070,-0.046,-0.069,-1.110
16381,-0.181,-0.135,1.080,0.163,-0.113,-1.056
16386,-0.292,-0.063,1.046,0.256,-0.103,-0.986
16391,-0.211,-0.007,0.998,0.208,-0.030,-0.966
16396,0.027,0.035,0.956,0.025,0.039,-0.989
16401,0.238,0.009,0.930,-0.170,0.054,-1.039
16406,0.421,-0.061,0.928,-0.250,0.028,-1.090
16411,0.340,-0.130,0.977,-0.192,-0.016,-1.108
16416,0.143,-0.164,1.045,-0.005,-0.076,-1.095
16421,-0.130,-0.157,1.075,0.181,-0.120,-1.035
16426,-0.287,-0.095,1.074,0.273,-0.106,-0.958
16431,-0.205,-0.015,0.987,0.214,-0.041,-0.942
16436,0.025,0.019,0.915,-0.023,0.035,-0.985
16441,0.217,0.023,0.925,-0.163,0.060,-1.068
16446,0.388,-0.044,0.958,-0.252,0.037,-1.101
16451,0.343,-0.114,0.997,-0.179,-0.005,-1.107
16456,0.188,-0.175,1.023,-0.028,-0.068,-1.116
16461,-0.113,-0.141,1.054,0.160,-0.122,-1.046
16466,-0.320,-0.071,1.082,0.287,-0.100,-0.972
16471,-0.230,-0.010,1.035,0.201,-0.031,-0.936
16476,0.045,0.021,0.937,0.005,0.045,-0.982
16481,0.251,0.024,0.904,-0.123,0.073,-1.047
16486,0.375,-0.038,0.942,-0.256,0.043,-1.146
16491,0.355,-0.127,0.982,-0.154,-0.014,-1.129
16496,0.180,-0.176,1.014,-0.036,-0.077,-1.137
16501,-0.073,-0.167,1.072,0.164,-0.126,-1.021
16506,-0.327,-0.078,1.093,0.287,-0.108,-0.959
16511,-0.228,-0.001,1.051,0.238,-0.038,-0.898
16516,-0.033,0.031,0.955,-0.016,0.048,-0.986
16521,0.225,0.025,0.945,-0.152,0.063,-1.058
16526,0.407,-0.039,0.944,-0.288,0.042,-1.144
16531,0.417,-0.118,1.008,-0.208,-0.013,-1.150
16536,0.215,-0.176,1.015,-0.011,-0.072,-1.108
16541,-0.099,-0.161,1.032,0.197,-0.116,-1.002
16546,-0.355,-0.081,1.061,0.303,-0.110,-0.938
16551,-0.329,-0.007,1.019,0.229,-0.041,-0.925
16556,-0.039,0.037,0.947,0.030,0.022,-1.010
16561,0.321,0.033,0.927,-0.175,0.051,-1.054
16566,0.525,-0.070,0.947,-0.316,0.041,-1.129
16571,0.424,-0.149,1.012,-0.209,-0.010,-1.101
16576,0.111,-0.189,1.065,-0.024,-0.076,-1.093
16581,-0.216,-0.151,1.049,0.183,-0.118,-1.041
16586,-0.361,-0.070,1.041,0.286,-0.111,-0.917
16591,-0.281,-0.005,0.984,0.186,0.001,-0.907
16596,0.066,0.043,0.953,0.009,0.074,-0.974
16601,0.337,0.028,0.917,-0.176,0.075,-1.048
16606,0.525,-0.062,0.922,-0.229,0.040,-1.158
16611,0.384,-0.146,1.008,-0.194,-0.030,-1.191
16616,0.032,-0.156,1.122,0.011,-0.096,-1.108
16621,-0.245,-0.135,1.122,0.140,-0.119,-1.035
16626,-0.320,-0.076,1.029,0.222,-0.116,-0.939
16631,-0.214,-0.004,0.937,0.186,-0.020,-0.907
16636,0.071,0.041,0.945,0.023,0.067,-0.949
16641,0.308,0.017,0.934,-0.172,0.071,-1.047
16646,0.519,-0.082,0.929,-0.200,0.033,-1.146
16651,0.428,-0.150,0.962,-0.174,-0.031,-1.187
16656,0.032,-0.196,1.065,0.035,-0.094,-1.130
16661,-0.273,-0.162,1.117,0.165,-0.125,-1.039
16666,-0.381,-0.069,1.073,0.185,-0.105,-0.922
16671,-0.181,0.018,0.991,0.184,-0.007,-0.896
16676,0.149,0.063,0.967,0.030,0.078,-1.010
16681,0.345,0.032,0.959,-0.183,0.074,-1.103
16686,0.463,-0.075,0.978,-0.264,0.031,-1.185
16691,0.264,-0.154,0.975,-0.194,-0.024,-1.154
16696,-0.014,-0.179,1.019,0.082,-0.096,-1.013
16701,-0.169,-0.148,1.045,0.241,-0.124,-0.984
16706,-0.192,-0.061,1.023,0.284,-0.114,-0.916
16711,-0.126,0.019,1.000,0.142,-0.023,-0.998
16716,0.047,0.072,0.938,-0.086,0.071,-1.056
16721,0.250,0.026,0.906,-0.282,0.093,-1.091
16726,0.440,-0.067,0.969,-0.284,0.048,-1.116
16731,0.299,-0.153,1.077,-0.135,-0.031,-1.088
16736,0.072,-0.196,1.168,0.103,-0.115,-1.064
16741,-0.232,-0.154,1.075,0.280,-0.172,-1.025
16746,-0.280,-0.069,1.002,0.302,-0.125,-0.995
16751,-0.313,0.015,0.931,0.079,-0.016,-0.971
16756,0.068,0.053,0.918,-0.073,0.085,-0.910
16761,0.472,0.021,0.914,-0.292,0.118,-1.029
16766,0.657,-0.083,0.959,-0.215,0.034,-1.077
16771,0.399,-0.163,1.003,-0.123,-0.057,-1.191
16776,-0.111,-0.194,1.064,0.096,-0.155,-1.159
16781,-0.420,-0.148,1.056,0.280,-0.165,-1.068
16786,-0.435,-0.027,1.020,0.278,-0.067,-0.900
16791,-0.105,0.048,1.000,0.125,0.055,-0.881
16796,0.381,0.053,0.976,-0.045,0.101,-0.970
16801,0.483,-0.004,0.935,-0.297,0.078,-1.176
16806,0.362,-0.086,0.987,-0.243,-0.005,-1.191
16811,0.031,-0.183,1.052,-0.160,-0.074,-1.194
16816,-0.059,-0.206,1.091,0.106,-0.139,-0.975
16821,-0.196,-0.133,1.042,0.266,-0.135,-0.901
16826,-0.187,-0.024,1.050,0.333,-0.080,-0.867
16831,-0.296,0.047,0.963,0.088,0.039,-1.038
16836,0.274,0.070,0.956,-0.120,0.090,-1.032
16841,0.552,0.005,0.939,-0.289,0.082,-1.125
16846,0.562,-0.104,0.994,-0.251,0.020,-1.065
16851,0.132,-0.181,1.036,-0.021,-0.072,-1.089
16856,-0.151,-0.221,1.082,0.163,-0.152,-1.112
16861,-0.316,-0.143,1.045,0.274,-0.161,-1.053
16866,-0.222,-0.014,1.011,0.250,-0.057,-0.955
16871,-0.062,0.057,0.962,0.051,0.072,-0.927
16876,0.194,0.064,0.937,-0.187,0.113,-0.966
16881,0.392,-0.004,0.952,-0.299,0.065,-1.111
16886,0.421,-0.105,1.010,-0.312,-0.024,-1.197
16891,0.270,-0.203,1.051,-0.026,-0.104,-1.164
16896,-0.058,-0.208,1.047,0.255,-0.138,-1.038
16901,-0.394,-0.143,1.021,0.333,-0.133,-0.917
16906,-0.356,-0.009,0.996,0.252,-0.037,-0.931
16911,0.003,0.071,0.954,0.018,0.066,-0.993
16916,0.354,0.058,0.937,-0.246,0.105,-1.055
16921,0.505,-0.023,0.924,-0.296,0.068,-1.154
16926,0.404,-0.133,0.936,-0.204,-0.032,-1.135
16931,0.105,-0.189,1.001,-0.037,-0.108,-1.128
16936,-0.154,-0.174,1.076,0.222,-0.172,-1.062
16941,-0.359,-0.091,1.070,0.353,-0.143,-0.918
16946,-0.259,-0.012,1.026,0.202,-0.004,-0.892
16951,-0.041,0.057,0.920,0.021,0.100,-0.916
16956,0.290,0.064,0.915,-0.256,0.112,-1.065
16961,0.558,-0.042,0.946,-0.313,0.036,-1.191
16966,0.506,-0.157,0.983,-0.182,-0.045,-1.190
16971,0.045,-0.214,1.070,0.076,-0.125,-1.080
16976,-0.290,-0.183,1.116,0.269,-0.171,-1.000
16981,-0.406,-0.087,1.049,0.332,-0.114,-0.928
16986,-0.214,0.021,0.992,0.171,0.012,-0.955
16991,0.082,0.101,0.937,-0.074,0.119,-0.978
16996,0.425,0.058,0.920,-0.266,0.124,-1.096
17001,0.566,-0.059,0.922,-0.334,0.032,-1.136
17006,0.392,-0.164,0.999,-0.201,-0.076,-1.162
17011,-0.061,-0.213,1.090,0.104,-0.162,-1.088
17016,-0.385,-0.160,1.085,0.332,-0.167,-0.948
17021,-0.426,-0.051,1.025,0.317,-0.073,-0.918
17026,-0.146,0.062,0.971,0.124,0.048,-0.940
17031,0.274,0.089,0.910,-0.171,0.121,-1.006
17036,0.489,0.014,0.894,-0.297,0.094,-1.066
17041,0.485,-0.097,0.919,-0.260,0.018,-1.121
17046,0.287,-0.204,1.016,-0.045,-0.109,-1.150
17051,-0.062,-0.239,1.094,0.179,-0.181,-1.104
17056,-0.416,-0.160,1.114,0.372,-0.166,-0.975
17061,-0.451,-0.021,1.042,0.319,-0.062,-0.878
17066,-0.026,0.069,0.946,0.048,0.071,-0.950
17071,0.394,0.079,0.894,-0.210,0.124,-1.045
17076,0.539,-0.016,0.912,-0.318,0.085,-1.135
17081,0.440,-0.125,0.976,-0.300,-0.021,-1.152
17086,0.117,-0.193,1.027,-0.033,-0.105,-1.085
17091,-0.164,-0.198,1.089,0.212,-0.183,-1.065
17096,-0.413,-0.108,1.066,0.344,-0.156,-0.934
17101,-0.332,0.013,1.010,0.245,-0.009,-0.896
17106,0.013,0.078,0.933,0.002,0.101,-0.919
17111,0.382,0.076,0.923,-0.291,0.124,-1.055
17116,0.601,-0.042,0.992,-0.362,0.068,-1.204
17121,0.378,-0.161,1.011,-0.172,-0.044,-1.152
17126,0.004,-0.241,1.058,0.092,-0.147,-1.095
17131,-0.271,-0.215,1.051,0.290,-0.197,-0.993
17136,-0.386,-0.077,1.043,0.322,-0.118,-0.952
17141,-0.298,0.048,1.017,0.237,0.025,-0.899
17146,0.203,0.113,0.911,-0.094,0.144,-0.994
17151,0.567,0.059,0.910,-0.324,0.122,-1.112
17156,0.561,-0.060,0.986,-0.327,0.032,-1.195
17161,0.206,-0.182,1.086,-0.134,-0.079,-1.162
17166,-0.133,-0.249,1.128,0.166,-0.187,-1.062
17171,-0.331,-0.188,1.089,0.368,-0.182,-0.989
17176,-0.399,-0.043,1.026,0.276,-0.083,-0.917
17181,-0.132,0.083,0.948,0.057,0.063,-0.930
17186,0.313,0.106,0.887,-0.186,0.140,-0.966
17191,0.612,0.022,0.872,-0.390,0.111,-1.125
17196,0.529,-0.120,0.934,-0.307,-0.009,-1.156
17201,0.143,-0.218,1.058,-0.045,-0.118,-1.123
17206,-0.243,-0.228,1.162,0.228,-0.187,-1.077
17211,-0.498,-0.129,1.121,0.383,-0.173,-0.960
17216,-0.378,-0.003,1.025,0.264,-0.025,-0.929
17221,0.014,0.082,0.918,0.015,0.118,-0.917
17226,0.414,0.083,0.890,-0.251,0.132,-1.004
17231,0.667,-0.027,0.959,-0.365,0.080,-1.184
17236,0.395,-0.147,0.978,-0.217,-0.033,-1.179
17241,0.022,-0.239,1.061,0.133,-0.145,-1.100
17246,-0.299,-0.240,1.096,0.360,-0.215,-1.001
17251,-0.443,-0.107,1.067,0.332,-0.134,-0.958
17256,-0.299,0.044,1.001,0.254,0.016,-0.886
17261,0.238,0.122,0.914,-0.120,0.160,-1.008
17266,0.562,0.083,0.917,-0.335,0.142,-1.083
17271,0.556,-0.056,0.973,-0.333,0.035,-1.194
17276,0.215,-0.198,1.048,-0.163,-0.090,-1.152
17281,-0.104,-0.267,1.125,0.150,-0.197,-1.084
17286,-0.430,-0.189,1.094,0.375,-0.208,-0.968
17291,-0.417,-0.051,1.000,0.348,-0.092,-0.918
