"time", "x1", "y1", "z1", "x2", "y2", "z2"
591,0.067,-0.068,1.000,0.007,-0.030,-1.045
596,0.062,-0.069,0.998,0.009,-0.029,-1.039
601,0.067,-0.068,0.996,0.005,-0.028,-1.041
606,0.067,-0.069,1.000,0.006,-0.027,-1.041
611,0.069,-0.069,0.999,0.005,-0.028,-1.041
616,0.068,-0.064,1.000,0.003,-0.031,-1.044
621,0.068,-0.065,1.002,0.004,-0.028,-1.043
626,0.067,-0.069,0.999,0.004,-0.028,-1.041
631,0.068,-0.067,1.001,0.005,-0.027,-1.040
636,0.071,-0.069,1.000,0.000,-0.027,-1.040
641,0.070,-0.070,0.997,0.002,-0.025,-1.041
646,0.069,-0.067,0.995,-0.002,-0.023,-1.042
651,0.070,-0.069,0.998,0.002,-0.029,-1.040
656,0.069,-0.067,1.003,0.004,-0.031,-1.041
661,0.070,-0.069,1.005,0.002,-0.030,-1.041
666,0.068,-0.065,1.000,0.003,-0.028,-1.044
671,0.074,-0.066,0.998,0.000,-0.028,-1.041
676,0.069,-0.065,1.000,0.000,-0.028,-1.040
681,0.067,-0.070,0.999,0.002,-0.028,-1.045
686,0.068,-0.064,0.998,0.002,-0.023,-1.041
691,0.070,-0.065,1.001,-0.001,-0.021,-1.042
696,0.062,-0.065,1.002,0.006,-0.028,-1.039
701,0.070,-0.067,1.004,0.001,-0.028,-1.040
706,0.068,-0.063,0.998,0.002,-0.026,-1.041
711,0.072,-0.066,0.999,0.002,-0.023,-1.042
716,0.067,-0.064,0.996,0.007,-0.030,-1.042
721,0.065,-0.066,1.004,0.008,-0.027,-1.041
726,0.063,-0.064,1.003,0.007,-0.020,-1.038
731,0.071,-0.068,1.000,0.005,-0.028,-1.043
736,0.067,-0.066,0.998,0.004,-0.026,-1.035
741,0.072,-0.064,0.997,0.003,-0.025,-1.042
746,0.068,-0.064,1.004,0.001,-0.024,-1.034
751,0.068,-0.068,0.999,0.004,-0.027,-1.042
756,0.064,-0.069,1.004,0.008,-0.030,-1.037
761,0.065,-0.067,0.998,0.006,-0.026,-1.042
766,0.065,-0.069,0.998,0.006,-0.026,-1.041
771,0.067,-0.064,1.002,0.004,-0.030,-1.040
776,0.067,-0.069,1.000,0.000,-0.030,-1.043
781,0.072,-0.067,1.000,0.004,-0.027,-1.041
786,0.064,-0.070,1.000,0.006,-0.028,-1.045
791,0.066,-0.069,1.000,0.005,-0.028,-1.039
796,0.067,-0.064,0.998,0.003,-0.029,-1.040
801,0.066,-0.066,0.999,-0.002,-0.029,-1.040
806,0.067,-0.067,1.000,0.005,-0.025,-1.041
811,0.075,-0.066,1.003,0.003,-0.030,-1.041
816,0.070,-0.066,1.000,0.003,-0.028,-1.042
821,0.065,-0.066,1.000,0.004,-0.024,-1.038
826,0.064,-0.073,0.999,0.001,-0.030,-1.044
831,0.072,-0.066,1.000,0.000,-0.027,-1.042
836,0.072,-0.067,1.000,0.007,-0.027,-1.042
841,0.069,-0.066,1.001,0.003,-0.027,-1.040
846,0.066,-0.066,1.000,0.003,-0.026,-1.037
851,0.068,-0.066,0.999,0.006,-0.025,-1.044
856,0.068,-0.065,0.999,0.003,-0.032,-1.041
861,0.067,-0.065,0.998,0.003,-0.026,-1.041
866,0.068,-0.065,0.999,0.002,-0.024,-1.043
871,0.067,-0.062,0.998,0.003,-0.022,-1.039
876,0.071,-0.065,0.999,0.006,-0.026,-1.042
881,0.066,-0.064,0.995,0.004,-0.024,-1.040
886,0.071,-0.063,1.000,0.000,-0.021,-1.043
891,0.067,-0.065,1.000,0.003,-0.024,-1.042
896,0.064,-0.068,1.000,0.005,-0.024,-1.043
901,0.069,-0.062,1.002,0.004,-0.023,-1.041
906,0.063,-0.062,0.997,0.007,-0.027,-1.036
911,0.069,-0.064,1.000,0.002,-0.021,-1.043
916,0.071,-0.066,0.998,0.003,-0.022,-1.041
921,0.071,-0.064,0.998,0.007,-0.027,-1.041
926,0.068,-0.066,1.004,0.006,-0.027,-1.042
931,0.063,-0.065,1.002,0.006,-0.023,-1.042
936,0.070,-0.070,0.994,0.007,-0.027,-1.044
941,0.065,-0.064,1.000,0.003,-0.025,-1.041
946,0.076,-0.069,0.997,0.007,-0.026,-1.042
951,0.070,-0.072,1.000,-0.003,-0.029,-1.042
956,0.068,-0.072,0.998,0.004,-0.024,-1.041
961,0.065,-0.070,0.998,0.009,-0.034,-1.043
966,0.064,-0.069,0.996,0.003,-0.031,-1.038
971,0.070,-0.068,1.000,0.000,-0.023,-1.040
976,0.070,-0.069,1.000,0.001,-0.028,-1.041
981,0.066,-0.069,0.998,0.002,-0.028,-1.042
986,0.070,-0.068,1.000,0.001,-0.027,-1.042
991,0.070,-0.061,1.002,0.003,-0.027,-1.040
996,0.067,-0.069,0.998,0.007,-0.025,-1.043
1001,0.061,-0.070,1.000,0.003,-0.029,-1.042
1006,0.071,-0.068,0.996,0.001,-0.025,-1.042
1011,0.063,-0.066,1.000,0.002,-0.028,-1.037
1016,0.074,-0.064,0.998,0.002,-0.030,-1.040
1021,0.067,-0.067,0.998,0.002,-0.027,-1.040
1026,0.062,-0.062,0.999,0.004,-0.024,-1.041
1031,0.067,-0.065,0.998,0.005,-0.030,-1.041
1036,0.068,-0.067,1.000,0.002,-0.027,-1.037
1041,0.068,-0.065,1.001,0.002,-0.027,-1.039
1046,0.065,-0.064,0.999,0.001,-0.026,-1.042
1051,0.065,-0.064,0.998,0.007,-0.025,-1.040
1056,0.067,-0.064,1.002,0.006,-0.025,-1.041
1061,0.065,-0.062,0.996,0.007,-0.023,-1.042
1066,0.066,-0.069,0.998,0.005,-0.030,-1.039
1071,0.070,-0.069,1.001,0.004,-0.026,-1.038
1076,0.068,-0.061,0.996,0.007,-0.025,-1.040
1081,0.063,-0.062,0.996,0.003,-0.026,-1.042
1086,0.065,-0.065,1.001,0.004,-0.026,-1.040
1091,0.070,-0.066,0.998,0.005,-0.027,-1.041
1096,0.064,-0.063,1.002,0.006,-0.025,-1.039
1101,0.071,-0.067,0.999,0.001,-0.027,-1.041
1106,0.071,-0.066,1.001,0.001,-0.024,-1.042
1111,0.069,-0.065,1.000,0.003,-0.024,-1.042
1116,0.070,-0.063,0.997,0.005,-0.028,-1.041
1121,0.069,-0.066,1.001,0.005,-0.031,-1.042
1126,0.067,-0.070,0.998,0.004,-0.032,-1.039
1131,0.072,-0.069,0.999,0.002,-0.028,-1.041
1136,0.066,-0.069,0.999,0.003,-0.027,-1.042
1141,0.070,-0.070,1.000,0.001,-0.029,-1.041
1146,0.068,-0.071,1.000,0.002,-0.029,-1.042
1151,0.070,-0.073,1.001,-0.000,-0.027,-1.043
1156,0.065,-0.069,1.000,0.004,-0.034,-1.038
1161,0.070,-0.070,0.996,0.007,-0.030,-1.042
1166,0.070,-0.069,1.000,0.002,-0.028,-1.039
1171,0.070,-0.070,0.998,0.001,-0.029,-1.042
1176,0.071,-0.066,1.000,0.003,-0.031,-1.041
1181,0.067,-0.067,0.999,0.004,-0.026,-1.039
1186,0.068,-0.067,0.995,0.004,-0.026,-1.045
1191,0.065,-0.063,0.999,0.004,-0.036,-1.038
1196,0.061,-0.069,1.003,0.012,-0.029,-1.039
1201,0.064,-0.067,1.003,0.005,-0.023,-1.040
1206,0.071,-0.066,0.998,0.001,-0.026,-1.043
1211,0.073,-0.070,1.000,-0.000,-0.030,-1.043
1216,0.068,-0.067,0.998,0.001,-0.026,-1.040
1221,0.065,-0.062,0.999,0.006,-0.025,-1.043
1226,0.060,-0.065,1.002,0.003,-0.022,-1.036
1231,0.065,-0.067,1.002,0.006,-0.023,-1.039
1236,0.071,-0.065,1.000,0.006,-0.024,-1.037
1241,0.067,-0.065,0.999,0.002,-0.025,-1.043
1246,0.066,-0.065,0.999,0.001,-0.020,-1.043
1251,0.069,-0.065,1.000,0.006,-0.022,-1.039
1256,0.066,-0.060,1.003,0.003,-0.023,-1.042
1261,0.066,-0.067,1.001,0.004,-0.023,-1.042
1266,0.066,-0.064,0.998,0.001,-0.026,-1.042
1271,0.068,-0.061,1.003,0.005,-0.022,-1.042
1276,0.069,-0.063,0.999,0.006,-0.024,-1.042
1281,0.068,-0.069,1.002,0.004,-0.028,-1.041
1286,0.068,-0.067,1.002,0.010,-0.028,-1.044
1291,0.069,-0.066,1.001,0.008,-0.029,-1.039
1296,0.067,-0.069,0.998,0.005,-0.029,-1.039
1301,0.071,-0.067,0.999,0.007,-0.030,-1.038
1306,0.066,-0.070,1.000,0.007,-0.025,-1.042
1311,0.070,-0.064,1.001,0.008,-0.027,-1.040
1316,0.063,-0.071,0.998,0.003,-0.033,-1.040
1321,0.068,-0.073,0.996,0.003,-0.031,-1.039
1326,0.066,-0.070,1.001,0.001,-0.029,-1.044
