"time", "x1", "y1", "z1", "x2", "y2", "z2"
268,0.080,-0.069,0.994,-0.029,-0.021,1.030
270,0.079,-0.070,0.997,-0.027,-0.019,1.031
272,0.082,-0.064,1.001,-0.027,-0.017,1.039
274,0.085,-0.063,1.001,-0.031,-0.015,1.037
276,0.087,-0.056,1.004,-0.027,-0.015,1.033
278,0.090,-0.058,0.994,-0.036,-0.020,1.035
280,0.091,-0.059,0.994,-0.034,-0.017,1.030
282,0.087,-0.057,1.000,-0.034,-0.018,1.031
284,0.083,-0.054,0.998,-0.030,-0.016,1.028
286,0.082,-0.055,0.998,-0.027,-0.018,1.023
288,0.075,-0.057,0.993,-0.020,-0.023,1.026
290,0.069,-0.057,0.998,-0.016,-0.021,1.027
292,0.058,-0.058,0.999,-0.008,-0.026,1.023
294,0.050,-0.059,0.997,-0.006,-0.027,1.024
296,0.050,-0.062,1.002,-0.002,-0.030,1.026
298,0.044,-0.063,1.000,0.000,-0.032,1.024
300,0.037,-0.066,1.003,0.005,-0.027,1.021
302,0.036,-0.063,1.006,0.006,-0.029,1.019
304,0.026,-0.062,1.007,0.013,-0.024,1.018
306,0.013,-0.058,1.009,0.022,-0.023,1.018
308,-0.001,-0.060,1.006,0.031,-0.024,1.014
310,-0.009,-0.054,1.009,0.043,-0.017,1.011
312,-0.024,-0.052,1.012,0.051,-0.019,1.010
314,-0.034,-0.045,1.013,0.057,-0.016,1.014
316,-0.038,-0.044,1.014,0.062,-0.022,1.012
318,-0.036,-0.047,1.012,0.059,-0.023,1.011
320,-0.028,-0.046,1.009,0.051,-0.024,1.009
322,-0.020,-0.048,1.007,0.048,-0.025,1.016
324,-0.009,-0.055,1.009,0.036,-0.029,1.015
326,0.006,-0.058,1.009,0.031,-0.032,1.023
328,0.011,-0.062,1.006,0.030,-0.031,1.023
330,0.020,-0.068,1.003,0.021,-0.034,1.025
332,0.023,-0.069,1.009,0.024,-0.035,1.027
334,0.027,-0.069,1.006,0.030,-0.040,1.036
336,0.026,-0.068,1.009,0.035,-0.038,1.034
338,0.019,-0.072,1.011,0.042,-0.039,1.037
340,0.012,-0.072,1.010,0.046,-0.042,1.034
342,0.003,-0.067,1.011,0.052,-0.040,1.028
344,-0.014,-0.066,1.015,0.053,-0.041,1.029
346,-0.019,-0.068,1.015,0.067,-0.041,1.025
348,-0.023,-0.066,1.014,0.076,-0.042,1.021
350,-0.028,-0.072,1.014,0.078,-0.044,1.022
352,-0.032,-0.071,1.010,0.073,-0.042,1.022
354,-0.028,-0.073,1.006,0.070,-0.043,1.022
356,-0.015,-0.076,1.005,0.065,-0.044,1.025
358,-0.004,-0.076,1.001,0.061,-0.047,1.025
360,0.008,-0.079,0.999,0.047,-0.047,1.030
362,0.025,-0.082,0.996,0.037,-0.050,1.039
364,0.040,-0.085,0.996,0.030,-0.052,1.044
366,0.057,-0.084,0.996,0.027,-0.049,1.051
368,0.069,-0.081,0.993,0.018,-0.049,1.052
370,0.081,-0.082,0.993,0.013,-0.044,1.055
372,0.096,-0.082,0.991,0.008,-0.042,1.051
374,0.092,-0.079,0.990,0.005,-0.037,1.059
376,0.100,-0.076,0.997,0.003,-0.040,1.062
378,0.099,-0.072,0.997,0.005,-0.040,1.064
380,0.099,-0.072,0.998,0.004,-0.041,1.067
382,0.106,-0.072,0.994,0.001,-0.038,1.060
384,0.104,-0.073,0.994,0.004,-0.040,1.060
386,0.106,-0.079,0.997,0.003,-0.042,1.061
388,0.107,-0.084,0.999,-0.002,-0.046,1.064
390,0.108,-0.083,1.002,-0.004,-0.048,1.065
392,0.111,-0.086,0.996,-0.004,-0.048,1.069
394,0.119,-0.085,0.993,-0.011,-0.040,1.069
396,0.124,-0.080,0.994,-0.016,-0.036,1.061
398,0.131,-0.074,0.995,-0.024,-0.032,1.067
400,0.134,-0.073,0.992,-0.031,-0.029,1.068
402,0.142,-0.066,0.992,-0.035,-0.024,1.067
404,0.146,-0.062,0.994,-0.039,-0.020,1.067
406,0.154,-0.058,0.990,-0.042,-0.017,1.065
408,0.153,-0.062,0.991,-0.044,-0.020,1.062
410,0.156,-0.061,0.986,-0.042,-0.022,1.062
412,0.154,-0.070,0.985,-0.046,-0.023,1.059
414,0.155,-0.068,0.982,-0.047,-0.026,1.059
416,0.149,-0.070,0.985,-0.051,-0.028,1.060
418,0.155,-0.075,0.983,-0.047,-0.030,1.057
420,0.153,-0.073,0.986,-0.046,-0.028,1.060
422,0.148,-0.074,0.987,-0.047,-0.023,1.053
424,0.146,-0.075,0.987,-0.046,-0.022,1.051
426,0.140,-0.074,0.987,-0.042,-0.021,1.051
428,0.134,-0.077,0.987,-0.042,-0.021,1.050
430,0.134,-0.070,0.989,-0.042,-0.023,1.052
432,0.130,-0.069,0.987,-0.040,-0.021,1.051
434,0.131,-0.074,0.991,-0.043,-0.020,1.050
436,0.130,-0.073,0.991,-0.041,-0.025,1.050
438,0.135,-0.072,0.993,-0.040,-0.024,1.058
440,0.139,-0.069,0.992,-0.043,-0.026,1.055
442,0.137,-0.069,0.993,-0.044,-0.022,1.059
444,0.135,-0.069,0.993,-0.045,-0.024,1.057
446,0.137,-0.070,0.993,-0.050,-0.021,1.057
448,0.139,-0.069,0.997,-0.048,-0.024,1.058
450,0.140,-0.071,1.000,-0.046,-0.021,1.057
452,0.141,-0.069,1.000,-0.041,-0.020,1.058
454,0.128,-0.060,1.001,-0.039,-0.020,1.058
456,0.115,-0.064,0.999,-0.035,-0.018,1.052
458,0.111,-0.057,1.001,-0.023,-0.020,1.049
460,0.099,-0.057,1.001,-0.019,-0.014,1.049
462,0.086,-0.048,1.007,-0.013,-0.014,1.043
464,0.079,-0.049,1.003,-0.009,-0.012,1.037
466,0.068,-0.051,1.001,-0.002,-0.011,1.031
468,0.062,-0.053,1.002,-0.002,-0.013,1.033
470,0.051,-0.054,0.997,0.006,-0.012,1.030
472,0.056,-0.059,0.996,0.003,-0.021,1.026
474,0.054,-0.062,0.996,0.003,-0.021,1.032
476,0.050,-0.066,0.999,0.000,-0.026,1.028
478,0.057,-0.069,1.000,0.004,-0.022,1.034
480,0.060,-0.067,0.999,0.000,-0.024,1.034
482,0.057,-0.066,1.001,-0.007,-0.022,1.035
484,0.058,-0.065,0.999,-0.001,-0.019,1.036
486,0.060,-0.058,1.003,-0.005,-0.017,1.033
488,0.057,-0.055,0.999,-0.006,-0.015,1.035
490,0.062,-0.059,1.003,0.002,-0.018,1.034
492,0.059,-0.052,1.000,0.002,-0.014,1.035
494,0.060,-0.048,1.004,0.003,-0.016,1.034
496,0.052,-0.046,1.000,0.006,-0.019,1.031
498,0.051,-0.053,0.999,0.005,-0.018,1.030
500,0.048,-0.054,0.999,0.002,-0.018,1.025
502,0.044,-0.050,1.000,0.008,-0.021,1.024
504,0.049,-0.054,0.994,0.006,-0.021,1.026
506,0.042,-0.060,0.996,0.007,-0.022,1.024
508,0.039,-0.062,0.994,0.010,-0.028,1.024
510,0.032,-0.064,1.001,0.012,-0.027,1.022
512,0.035,-0.056,0.996,0.020,-0.028,1.023
514,0.025,-0.060,1.003,0.023,-0.027,1.022
516,0.009,-0.057,1.009,0.028,-0.024,1.017
518,-0.013,-0.059,1.010,0.040,-0.023,1.009
520,-0.025,-0.050,1.014,0.051,-0.023,1.006
522,-0.044,-0.047,1.013,0.060,-0.023,1.001
524,-0.056,-0.043,1.011,0.074,-0.019,1.001
526,-0.058,-0.045,1.014,0.080,-0.021,1.007
528,-0.060,-0.046,1.015,0.081,-0.017,1.014
530,-0.054,-0.044,1.027,0.072,-0.019,1.022
532,-0.044,-0.047,1.028,0.060,-0.017,1.021
534,-0.024,-0.050,1.021,0.047,-0.021,1.020
536,-0.008,-0.048,1.009,0.037,-0.022,1.021
538,0.015,-0.053,1.004,0.028,-0.025,1.030
540,0.038,-0.054,1.011,0.018,-0.028,1.033
542,0.046,-0.064,1.012,0.013,-0.033,1.039
544,0.055,-0.062,1.010,0.009,-0.032,1.031
546,0.046,-0.059,0.999,0.014,-0.027,1.022
548,0.039,-0.058,0.992,0.019,-0.028,1.019
550,0.022,-0.065,0.998,0.028,-0.028,1.020
552,0.009,-0.062,1.005,0.040,-0.030,1.026
554,-0.010,-0.055,1.014,0.054,-0.032,1.028
556,-0.021,-0.060,1.018,0.068,-0.030,1.021
558,-0.038,-0.058,1.020,0.074,-0.033,1.024
560,-0.042,-0.061,1.014,0.075,-0.032,1.024
562,-0.044,-0.063,1.018,0.074,-0.037,1.023
564,-0.038,-0.064,1.018,0.072,-0.044,1.029
566,-0.028,-0.067,1.017,0.064,-0.042,1.032
568,-0.014,-0.069,1.013,0.055,-0.043,1.032
570,0.006,-0.076,1.009,0.042,-0.040,1.029
572,0.018,-0.079,1.000,0.036,-0.037,1.035
574,0.036,-0.077,0.999,0.028,-0.035,1.036
576,0.057,-0.072,0.992,0.018,-0.031,1.042
578,0.062,-0.067,0.996,0.019,-0.035,1.044
580,0.069,-0.068,0.995,0.016,-0.034,1.052
582,0.080,-0.066,0.994,0.021,-0.029,1.055
584,0.069,-0.066,0.997,0.018,-0.035,1.047
586,0.071,-0.063,1.000,0.022,-0.030,1.049
588,0.062,-0.064,0.999,0.025,-0.033,1.049
590,0.058,-0.063,1.005,0.036,-0.028,1.050
592,0.059,-0.060,1.000,0.032,-0.026,1.057
594,0.060,-0.062,1.001,0.030,-0.029,1.059
596,0.065,-0.067,1.005,0.027,-0.030,1.058
598,0.072,-0.071,1.005,0.022,-0.031,1.057
600,0.082,-0.072,1.002,0.010,-0.034,1.062
602,0.092,-0.078,1.000,0.005,-0.040,1.067
604,0.104,-0.083,0.999,0.000,-0.040,1.069
606,0.116,-0.084,0.998,-0.007,-0.036,1.068
608,0.125,-0.087,0.995,-0.021,-0.038,1.066
610,0.131,-0.086,0.986,-0.021,-0.037,1.063
612,0.142,-0.087,0.987,-0.025,-0.033,1.065
614,0.143,-0.081,0.987,-0.029,-0.033,1.068
616,0.147,-0.073,0.984,-0.031,-0.027,1.071
618,0.147,-0.072,0.988,-0.029,-0.024,1.064
620,0.150,-0.066,0.986,-0.031,-0.021,1.062
622,0.150,-0.061,0.985,-0.034,-0.016,1.061
624,0.151,-0.056,0.988,-0.039,-0.013,1.062
626,0.147,-0.053,0.989,-0.040,-0.014,1.067
628,0.151,-0.057,0.992,-0.041,-0.013,1.071
630,0.151,-0.060,0.992,-0.040,-0.016,1.071
632,0.152,-0.062,0.994,-0.036,-0.020,1.064
634,0.144,-0.064,0.990,-0.036,-0.022,1.064
636,0.138,-0.080,0.992,-0.035,-0.024,1.059
638,0.135,-0.083,0.992,-0.034,-0.027,1.061
640,0.137,-0.087,0.990,-0.033,-0.031,1.061
642,0.137,-0.089,0.992,-0.037,-0.037,1.062
644,0.138,-0.092,0.988,-0.039,-0.035,1.053
646,0.140,-0.086,0.983,-0.042,-0.038,1.054
648,0.148,-0.084,0.981,-0.042,-0.033,1.052
650,0.141,-0.082,0.986,-0.050,-0.034,1.053
652,0.147,-0.083,0.988,-0.047,-0.032,1.062
654,0.151,-0.078,0.991,-0.053,-0.029,1.059
656,0.156,-0.079,0.987,-0.057,-0.024,1.059
658,0.155,-0.076,0.992,-0.061,-0.023,1.057
660,0.158,-0.071,0.994,-0.065,-0.022,1.056
662,0.158,-0.064,0.993,-0.067,-0.024,1.059
664,0.146,-0.068,0.995,-0.063,-0.022,1.059
666,0.158,-0.063,0.996,-0.060,-0.029,1.062
668,0.156,-0.069,0.995,-0.062,-0.026,1.057
670,0.150,-0.067,0.993,-0.062,-0.029,1.054
672,0.147,-0.073,0.992,-0.062,-0.027,1.049
674,0.139,-0.073,0.994,-0.064,-0.028,1.047
676,0.136,-0.075,0.992,-0.063,-0.029,1.047
678,0.131,-0.080,0.989,-0.058,-0.027,1.045
680,0.125,-0.081,0.996,-0.053,-0.025,1.042
682,0.113,-0.078,0.993,-0.048,-0.032,1.029
684,0.096,-0.074,0.992,-0.040,-0.027,1.029
686,0.085,-0.075,0.996,-0.031,-0.025,1.024
688,0.072,-0.073,0.996,-0.025,-0.030,1.025
690,0.064,-0.065,0.998,-0.020,-0.031,1.022
692,0.061,-0.071,0.998,-0.019,-0.026,1.024
694,0.055,-0.067,1.001,-0.021,-0.027,1.020
696,0.058,-0.064,0.999,-0.017,-0.022,1.023
698,0.064,-0.059,1.003,-0.022,-0.018,1.028
700,0.073,-0.058,0.997,-0.025,-0.019,1.028
